SCHOOLCODE,SCHOOLNAME,LON,LAT,LEVELTEXT,LEVEL,CLUSTER,WARD,FORTYFORTY,YEAR,ATRISKPCT,ATRISKENROLLMENT,ECEENROLLMENT,ELLENROLLMENT,SPEDENROLLMENT,TOTALENROLLMENT,AMT_ENROLLMENT,AMT_SPED,AMT_ELL,AMT_ASPECR,AMT_TITLE,AMT_SPECIALTY,AMT_PPFM,AMT_STABILIZATION,AMT_SECURITY,AMT_ATRISK_ENROLLMENT,AMT_ATRISK_SPED,AMT_ATRISK_ELL,AMT_ATRISK_SPECIALTY,AMT_ATRISK_ASPECR,AMT_ATRISK_STABILIZATION,AMT_ATRISK_FLEX,AMT_ATRISK,AMT_TOTAL
251,Houston ES,-76.92994765,38.90541499,Elementary,es,5,7,FALSE,2021,0.68,203,,,,297,2737419.222,1734822.846,110891.2707,53700,147343.77,0,0,0,111843.52,344742.0005,,,,,,17224.99946,415707,5311727.628
252,Hyde-Addison ES,-77.06453782,38.90801923,Elementary,es,5,2,FALSE,2021,0.1,41,,,,401,3846722.287,499010.7181,221782.5414,0,9425,0,0,0,111843.52,90431.00005,,,,,,4374.99995,94806,4783590.067
950,Inspiring Youth Program,-76.97637892,38.88343057,Alternative,other,10,7,FALSE,2021,NA,NA,,,,44,903184.0117,831684.5302,10081.02461,0,1100,186871.2707,0,0,0,0,,,,,,0,0,1932920.837
339,J.O. Wilson ES,-76.99658902,38.90275767,Elementary,es,4,6,FALSE,2021,0.5,227,,,,455,4630913.587,1430928.721,110891.2707,42960,230956.27,0,0,0,111843.52,344786.7293,,,,,,21725.00004,481943,7040436.369
254,Janney ES,-77.08099483,38.94755009,Elementary,es,5,3,FALSE,2021,0.03,19,,,,756,6168372.159,887130.1655,166336.906,0,18800,0,486182.2498,0,111843.52,42534.99999,,,,,,1400.000008,43935,7882600
433,Jefferson Middle School Academy,-77.02291066,38.8798706,Middle,ms,7,6,FALSE,2021,0.6,217,,,,359,3293842.217,1320037.451,15121.53691,39380,152928.58,0,0,0,244045.92,260619.2499,,,,,,44525.00086,462399,5527754.705
416,Johnson MS,-76.98370368,38.85133657,Middle,ms,9,8,TRUE,2021,0.74,261,,,,355,3375846.322,1445845.5,15121.53691,0,145996.97,0,0,0,244045.92,392138.2483,,,,,,53250.00253,603523,5830379.249
421,Kelly Miller MS,-76.93245507,38.89331503,Middle,ms,7,7,TRUE,2021,0.67,380,,,,567,4497393.544,1845341.628,110891.2707,0,233075.29,0,0,0,367238.58,623677.2557,,,,,,94499.99513,878692,7932632.312
257,Ketchem ,-76.98362116,38.86604236,Elementary,es,2,8,TRUE,2021,0.77,269,,,,350,3299580.431,665347.6241,110891.2707,53700,155551.49,0,0,0,55921.76,376649.094,,,,,,14574.99995,568321,4909313.575
272,Key ES,-77.10052732,38.9268015,Elementary,es,4,3,FALSE,2021,0.01,4,,,,372,3549054.407,499010.7181,110891.2707,0,9550,0,0,149638.8902,55921.76,6623.999953,,,,,,2625.000047,9249,4383316.046
259,Kimball ES,-76.95757271,38.88308276,Elementary,es,2,7,TRUE,2021,0.72,304,,,,423,3847070.751,665347.6241,15121.53691,53700,198464.37,0,0,0,111843.52,378714.0001,,,,,,24699.99988,649254,5540801.802
344,"King, M.L. ES",-76.99823899,38.84244285,Elementary,es,1,8,TRUE,2021,0.79,244,,,,307,3172792.513,1087597.112,15121.53691,53700,146020.53,0,0,0,55921.76,481902.9996,,,,,,18850.0004,510513,5041666.451
417,Kramer MS,-76.98017131,38.87128607,Middle,ms,9,8,TRUE,2021,0.92,199,,,,216,2331378.885,1623559.086,10081.02461,0,165110.89,0,0,0,244045.92,250532.2512,,,,,,48749.99961,460157,4834332.806
261,Lafayette ES,-77.06803712,38.96662722,Elementary,es,4,4,FALSE,2021,0.04,41,,,,981,7422882.929,1541819.992,443565.0828,0,23500,0,591857.4762,0,111843.52,90430.99994,,,,,,4375.000057,94806,10230275
262,Langdon EC,-76.97708186,38.92470383,Elementary,es,6,5,FALSE,2021,0.51,213,,,,419,3911109.524,1087597.112,110891.2707,57280,188500.19,0,0,0,55921.76,417239.9995,,,,,,13750.00051,435250,5846549.857
370,Langley ES,-77.00589039,38.91516256,Elementary,es,3,5,FALSE,2021,0.59,187,,,,317,3155892.501,2097330.215,221782.5414,53700,147753.43,134050,0,0,55921.76,247177.7297,,,,,,16899.9996,378709,6245139.448
264,LaSalle-Backus EC,-76.99988254,38.95997181,Education Campus,campus,6,4,TRUE,2021,0.56,196,,,,347,3717100.2,1720214.959,942575.8009,53700,187200.5,0,0,0,111843.52,371125.0008,,,,,,24474.99915,399520,7132154.98
266,Leckie EC,-77.01289191,38.82819645,Education Campus,campus,1,8,FALSE,2021,0.49,253,,,,518,5242626.635,1142323.865,110891.2707,82340,256106.92,0,0,0,167765.28,272638.9985,,,,,,44625.00148,502684,7504737.97
271,Ludlow-Taylor ES,-76.99649249,38.89874381,Elementary,es,6,6,FALSE,2021,0.28,136,,,,486,4387545.314,1253934.018,110891.2707,0,11500,0,0,106014.3404,55921.76,307034,,,,,,4724.999969,314479,6240285.702
884,Luke Moore Alternative HS,-76.99231633,38.93227605,High,hs,10,5,TRUE,2021,0,0,,,,294,2929982.253,1219803.978,40324.09843,0,87312.46,0,0,0,244045.92,0,,,,,,0,0,4521468.709
420,MacFarland MS,-77.0273425,38.9439462,Middle,ms,8,4,FALSE,2021,0.46,349,,,,766,5609005.031,1841082.646,1918562.759,0,242173.02,0,0,0,355889.44,706189,,,,,,54600.00001,807009,10773721.9
308,Malcolm X ES @ Green,-76.98339858,38.84164506,Elementary,es,1,8,TRUE,2021,0.82,199,,,,242,2467861.153,939717.0832,0,53700,129581.53,0,0,0,55921.76,379322,,,,,,19174.99998,406457,4053238.527
273,Mann ES,-77.08782619,38.93429197,Elementary,es,5,3,FALSE,2021,0.04,16,,,,456,4121711.848,499010.7181,277228.1767,0,10650,0,0,0,55921.76,35772.99996,,,,,,1225.000036,36998,5001520.503
284,Marie Reed ES,-77.04052995,38.91916731,Elementary,es,5,1,FALSE,2021,0.31,145,,,,468,4876700.936,1383282.166,1386140.884,85920,271316.92,0,0,0,111843.52,236345.0004,,,,,,10124.99964,249370,8364574.426
274,Maury ES,-76.9886575,38.89218486,Elementary,es,5,6,FALSE,2021,0.13,65,,,,490,4510295.695,609901.9888,110891.2707,0,11425,0,0,0,111843.52,147677.9999,,,,,,2625.000055,150303,5504660.474
435,McKinley MS,-77.00412244,38.91521979,Middle,ms,10,5,FALSE,2021,0.57,138,,,,242,2394621.892,1479256.658,110891.2707,0,152022.07,0,0,0,188124.16,274343.999,,,,,,42000.00102,319104,4644020.05
458,McKinley Technology HS,-77.00488219,38.9152101,High,hs,10,5,FALSE,2021,0.38,264,,,,686,5529539.717,554456.3534,110891.2707,0,293625.14,1680585.039,0,0,355889.44,70760.38132,,,,,,3150.000023,610460,9135446.96
280,Miner ES,-76.98290432,38.89737568,Elementary,es,4,6,FALSE,2021,0.63,245,,,,390,4000290.655,1497751.037,110891.2707,68020,190233.09,0,0,0,111843.52,137206.1877,,,,,,23725.00028,498505,6477534.573
285,Moten ES,-76.98294365,38.85665719,Elementary,es,2,8,TRUE,2021,0.95,247,,,,261,2881699.159,953952.4809,5040.512304,53700,228408.93,0,0,224686.8775,111843.52,364828.729,,,,,,31850.00031,517450,4976781.479
287,Murch ES,-77.07007921,38.95293319,Elementary,es,4,3,FALSE,2021,0.06,38,,,,651,5292897.589,1298002.973,443565.0828,0,15575,0,0,0,111843.52,82268.99981,,,,,,5600.000189,87869,7249753.165
288,Nalle ES,-76.93079651,38.88595408,Elementary,es,3,7,TRUE,2021,0.75,259,,,,344,3398459.113,809650.0525,166336.906,0,151195.67,0,0,0,55921.76,267156.7291,,,,,,29250.00023,598898,5180461.502
1071,Ida B. Wells MS,-77.01957825,38.96728422,Middle,ms,8,4,FALSE,2021,0.52,194,,,,370,3276209.008,1401776.545,920541.3232,0,59196.2,62500,0,0,244045.92,422285,,,,,,22430,448595,6412863.996
290,Noyes ES,-76.99184288,38.92517765,Elementary,es,1,5,TRUE,2021,0.66,151,,,,228,2441333.599,1131666.067,221782.5414,42960,123835.4,0,0,0,55921.76,250353.9995,,,,,,17550.00046,306204,4323703.368
291,Boone ES,-76.97448402,38.87179682,Elementary,es,2,8,TRUE,2021,0.71,321,,,,452,4153571.406,1087597.112,20162.04922,53700,213194.04,0,0,0,111843.52,487504.0002,,,,,,28599.99985,688564,6328632.127
292,Oyster-Adams Bilingual,-77.04437725,38.9173092,Education Campus,campus,5,3,FALSE,2021,0.11,86,,,,761,7053021.822,1364106.406,1441586.519,0,18275,538870,0,0,167765.28,191687,,,,,,7175.000044,198862,10782487.03
294,Patterson ES,-77.00848471,38.82696603,Elementary,es,1,8,TRUE,2021,0.86,330,,,,382,3734623.707,1520504.397,5040.512304,71600,299390.82,0,0,0,111843.52,428542.4586,,,,,,27950.00002,691475,6434477.956
295,Payne ES,-76.98419491,38.88513231,Elementary,es,3,6,FALSE,2021,0.56,187,,,,334,3174556.635,1483515.639,50405.12304,85920,207085.37,0,0,0,55921.76,332173.9998,,,,,,10575.00017,346489,5403893.527
301,Peabody ES,-76.99985799,38.89289599,Elementary,es,4,6,FALSE,2021,0.1,22,,,,221,2709177.973,166336.906,5040.512304,0,5550,0,0,0,55921.76,48328,,,,,,2544,50872,2992899.151
478,Phelps ACE HS,-76.97189763,38.90199169,High,hs,8,5,FALSE,2021,0.66,180,,,,272,3479026.5,665347.6241,110891.2707,40000,156338.94,0,0,83968.39928,244045.92,112336.9083,,,,,,6075.000074,376223,5155841.654
299,Plummer ES,-76.93993468,38.88723986,Elementary,es,2,7,FALSE,2021,0.88,238,,,,271,2858186.102,1143042.747,166336.906,57280,178035.7,0,0,0,55921.76,347622.7292,,,,,,25025.00009,493059,4951862.215
300,Powell ES,-77.03122742,38.94153401,Elementary,es,5,4,FALSE,2021,0.44,234,,,,533,4751610.794,1064843.752,2084899.665,114560,315096.25,0,0,0,111843.52,248189.0005,,,,,,27499.99954,426529,8869382.981
316,Randle Highlands ES,-76.96435628,38.8700914,Elementary,es,2,7,FALSE,2021,0.57,196,,,,346,3142623.896,776238.8948,5040.512304,42960,189276,0,0,0,111843.52,381964.9998,,,,,,24375.00015,410260,4678242.823
302,Raymond ES,-77.02643266,38.93581087,Education Campus,campus,6,4,FALSE,2021,0.57,271,,,,472,4499556.909,1309379.653,1663369.06,71600,200596.23,0,0,0,111843.52,467230.3652,,,,,,26949.9995,555046,8411391.373
304,River Terrace SEC,-76.95752,38.89495,Special Education Center,other,7,7,FALSE,2021,0.48,61,,,,127,1935902.369,3360166.09,110891.2707,35800,74219.31,0,0,0,111843.52,96980,,,,,,7053,105253,5734075.56
436,Ron Brown College Preparatory HS,-76.9326919,38.9067948,High,hs,8,7,FALSE,2021,0.95,261,,,,276,4172072.255,1164358.342,10081.02461,50000,184172.81,0,0,371801.5029,299967.68,-871019.6803,,,,,,13474.99985,553523,6805976.614
459,Roosevelt HS,-77.02777634,38.94360818,High,hs,8,4,TRUE,2021,0.69,569,,,,820,7063824.643,2500031.454,2215359.229,85000,314485.62,0,0,0,544013.6,-164064.0533,,,,,,40125.00021,1230726,13953440.55
456,Roosevelt STAY,-77.02777634,38.94360818,STAY,other,10,4,FALSE,2021,0,0,,,,675,4563865.764,1552477.79,1474997.677,0,94025,0,0,0,223687.04,0,,,,,,0,0,7909053.27
305,Ross ES,-77.03966215,38.91239081,Elementary,es,4,2,FALSE,2021,0.02,4,,,,184,2370568.928,388119.4474,221782.5414,0,4425,0,0,0,55921.76,-102167.2707,,,,,,525,9249,3050066.677
307,Savoy ES,-76.99360426,38.86285165,Elementary,es,2,8,TRUE,2021,0.82,226,,,,276,2720893.445,1020774.796,10081.02461,28640,139864.74,0,0,0,111843.52,346205.999,,,,,,22425.00097,493951,4526048.526
409,School Without Walls @ Francis-Stevens,-77.052321,38.90746917,Education Campus,campus,10,2,FALSE,2021,0.23,134,,,,587,5436161.804,1667281.648,665347.6241,0,13500,0,0,0,111843.52,285104.9995,,,,,,24750.00055,309855,8203989.596
466,School Without Walls HS,-77.04818647,38.89812379,High,hs,10,2,FALSE,2021,0.18,107,,,,600,4552917.351,679918.0091,10081.02461,0,14775,519436,111880.6952,29121.21024,244045.92,246721,,,,,,699.9999945,247421,6409596.21
175,School-Within-School @ Goding,-76.99318302,38.89756466,Elementary,es,4,6,FALSE,2021,0.05,16,,,,311,3355467.22,1609361.19,40324.09843,0,7925,0,0,0,111843.52,35248.00003,,,,,,1749.999972,36998,5161919.028
309,Seaton ES,-77.02488247,38.91061836,Elementary,es,4,6,FALSE,2021,0.47,188,,,,400,4040351.435,1379395.673,887130.1655,57280,199330.82,0,0,0,55921.76,252439.7291,,,,,,10350.00017,377441,6996850.854
313,Shepherd ES,-77.03399523,38.98460295,Elementary,es,6,4,FALSE,2021,0.13,50,,,,380,3749965.488,388119.4474,221782.5414,0,9275,0,0,0,55921.76,-174.2705545,,,,,,4899.999866,115617,4540681.236
315,Simon ES,-77.000195,38.8359802,Elementary,es,1,8,TRUE,2021,0.7,176,,,,253,2588020.25,909883.5256,110891.2707,0,184606.04,0,0,0,55921.76,342192.9995,,,,,,19500.00046,406973,4256295.847
322,Smothers ES,-76.93846864,38.8935537,Elementary,es,3,7,TRUE,2021,0.74,190,,,,258,2908854.656,1131666.067,221782.5414,42960,207066.69,0,0,0,111843.52,49444.7297,,,,,,12649.99961,396386,5020559.475
427,Sousa MS,-76.95315885,38.88389408,Middle,ms,9,7,FALSE,2021,0.54,182,,,,334,3247670.72,1231180.658,40324.09843,0,125202.15,0,0,0,244045.92,212542.2519,,,,,,51749.99893,420847,5309270.546
319,Stanton ES,-76.96849023,38.85927177,Elementary,es,2,8,TRUE,2021,0.91,395,,,,433,3809534.702,1353448.608,10081.02461,57280,239553.71,0,0,0,111843.52,683280.7277,,,,,,46125.00161,856097,6437838.565
1142,Stevens Early Learning Center,-77.0471,38.9032,Elementary,ece,0,2,FALSE,2021,0.5,53,,,,107,1659130.674,688100.9842,40324.09843,21480,39386.42,0,0,0,55921.76,94946,,,,,,6128,101074,2605417.937
321,Stoddert ES,-77.0790738,38.92304431,Elementary,es,5,3,FALSE,2021,0.08,42,,,,512,4509019.168,499010.7181,665347.6241,0,12350,0,0,0,111843.52,93619.0001,,,,,,3499.999902,97119,5894690.031
428,Stuart-Hobson MS,-77.00000438,38.89629737,Middle,ms,7,6,FALSE,2021,0.32,163,,,,513,4502741.264,1375483.086,35283.58613,0,88211.83,0,0,0,244045.92,202738.2505,,,,,,18000.00027,376913,6622678.686
324,Takoma EC,-77.02279493,38.97504254,Education Campus,campus,6,4,FALSE,2021,0.42,220,,,,522,5028404.657,1490286.944,1441586.519,85920,302075.93,0,0,0,111843.52,379720.9987,,,,,,38675.00135,422796,8882913.57
325,Thomas ES,-76.95211091,38.90127864,Elementary,es,3,7,TRUE,2021,0.83,271,,,,328,3282834.831,1364825.288,30243.07382,42960,180611.49,0,0,0,55921.76,433679.7293,,,,,,28275.00005,583686,5541082.443
326,Thomson ES,-77.02843003,38.903496,Elementary,es,4,2,FALSE,2021,0.44,146,,,,331,3419373.707,609901.9888,998021.4362,50120,203072.14,0,0,0,55921.76,223588.0001,,,,,,10574.99987,287483,5623894.032
327,Truesdell ES,-77.02507158,38.95396836,Education Campus,campus,6,4,FALSE,2021,0.71,357,,,,500,4864010.485,1301543.072,1996042.872,57280,312792.37,0,0,336204.0804,111843.52,256332.9995,,,,,,26675.00051,768228,9747944.4
328,Tubman ES,-77.0294433,38.92919824,Elementary,es,5,1,FALSE,2021,0.56,330,,,,593,4414314.887,1741568.056,2140345.301,0,244339.14,0,0,0,111843.52,723325.0001,,,,,,33149.9999,763075,9415485.904
329,Turner ES,-76.98030993,38.84763494,Elementary,es,1,8,TRUE,2021,0.79,403,,,,511,4089291.177,1242557.338,15121.53691,42960,272478.85,0,0,0,132202.4,769725.3642,,,,,,47625.00043,888916,6683527.302
330,Tyler ES,-76.99204166,38.88108402,Elementary,es,5,6,TRUE,2021,0.37,202,,,,541,4920730.307,1745480.643,110891.2707,42960,267689.8,0,0,0,111843.52,405519.0004,,,,,,14574.99958,424134,7623729.541
331,Van Ness ES,-76.99914,38.87675,Elementary,es,6,6,FALSE,2021,0.22,83,,,,380,3689913.866,713675.5606,25202.56152,0,70536.72,0,0,0,111843.52,188549.9999,,,,,,3375.000121,191925,4803097.228
332,Walker-Jones EC,-77.01391586,38.90419176,Education Campus,campus,7,6,TRUE,2021,0.74,300,,,,404,3846481.45,1822960.756,110891.2707,42960,233055.33,0,0,0,244045.92,618618.9992,,,,,,26125.00084,650744,6951138.726
333,Watkins ES,-76.98999677,38.88346667,Elementary,es,4,6,FALSE,2021,0.28,127,,,,456,3604118.348,609901.9888,15121.53691,0,11150,0,128096.6062,0,111843.52,270778.0002,,,,,,20349.99985,293668,4773900
336,West ES,-77.03225306,38.95136708,Education Campus,campus,6,4,FALSE,2021,0.47,166,,,,355,3527762.22,821026.7326,443565.0828,42960,201863.1,0,0,112172.3221,111843.52,323545.0001,,,,,,14024.99987,340890,5602082.977
335,Wheatley EC,-76.98850077,38.90411741,Education Campus,campus,3,5,TRUE,2021,0.72,259,,,,362,3707395.206,1508408.834,221782.5414,28640,192308.58,0,0,0,244045.92,358136.7284,,,,,,24050.00088,570258,6472839.082
338,Whittier EC,-77.0192386,38.96585694,Education Campus,campus,3,4,FALSE,2021,0.58,219,,,,378,4015578.288,1745480.643,776238.8948,42960,167829.87,0,0,0,55921.76,240013.9999,,,,,,6650.000124,463444,7267453.456
463,Wilson HS,-77.0777752,38.95015581,High,hs,8,3,FALSE,2021,0.32,636,,,,2015,14738591.81,3708112.358,1053467.072,85000,91800,0,0,0,620294.24,-590486.3265,,,,,,38025.00002,1385653,21682918.48
464,"Woodson, H.D. HS",-76.92232214,38.89678282,High,hs,8,7,TRUE,2021,0.62,314,,,,505,6953266.557,2178015.44,40324.09843,60000,835715.3653,0,0,0,488091.84,-2107547.552,,,,,,20800.00082,666077,11221490.3
861,Youth Services Center,-76.98858584,38.91213926,Alternative,other,10,5,FALSE,2021,NA,NA,,,,35,1139051.611,831684.5302,10081.02461,0,875,568307.8347,0,0,0,0,,,,,,0,0,2550000
